food,calories,protein,carbs,fat,sugar,sodium,gi,diabetes_label,hypertension_label,cvd_label,pcos_label,obesity_label,meal_type,target_audience,food_type,region
Chammanthi (Chutney) & Boiled Tapioca (Kappa - Small Portion),401.5,4.0,85.3,5.0,2.0,351.3,70.3,Avoid,Recommended,Moderate,Avoid,Avoid,Snack,Adults,Veg,South
Chammanthi (Chutney) & Boiled Tapioca (Kappa - Small Portion),398.6,4.0,84.7,5.0,2.0,348.8,69.8,Avoid,Recommended,Moderate,Avoid,Avoid,Snack,Adults,Veg,South
Chammanthi (Chutney) & Boiled Tapioca (Kappa - Small Portion),401.1,4.0,85.2,5.0,2.0,350.9,70.2,Avoid,Recommended,Moderate,Avoid,Avoid,Snack,Adults,Veg,South
Chammanthi (Chutney) & Boiled Tapioca (Kappa - Small Portion),402.7,4.0,85.6,5.0,2.0,352.4,70.5,Avoid,Recommended,Moderate,Avoid,Avoid,Snack,Adults,Veg,South
Chammanthi (Chutney) & Boiled Tapioca (Kappa - Small Portion),402.6,4.0,85.6,5.0,2.0,352.3,70.5,Avoid,Recommended,Moderate,Avoid,Avoid,Snack,Adults,Veg,South
Fish Pollichathu (Karimeen/Pearl Spot in Banana Leaf),380.0,35.0,12.0,18.0,1.0,450.0,20.0,Recommended,Recommended,Recommended,Recommended,Recommended,Lunch,Adults,Non-Veg,South
Fish Pollichathu (Karimeen/Pearl Spot in Banana Leaf),378.0,34.8,11.9,17.9,1.0,447.6,19.9,Recommended,Recommended,Recommended,Recommended,Recommended,Lunch,Adults,Non-Veg,South
Fish Pollichathu (Karimeen/Pearl Spot in Banana Leaf),377.2,34.7,11.9,17.9,1.0,446.6,19.9,Recommended,Recommended,Recommended,Recommended,Recommended,Lunch,Adults,Non-Veg,South
Fish Pollichathu (Karimeen/Pearl Spot in Banana Leaf),379.7,35.0,12.0,18.0,1.0,449.6,20.0,Recommended,Recommended,Recommended,Recommended,Recommended,Lunch,Adults,Non-Veg,South
Fish Pollichathu (Karimeen/Pearl Spot in Banana Leaf),381.0,35.1,12.0,18.0,1.0,451.1,20.1,Recommended,Recommended,Recommended,Recommended,Recommended,Lunch,Adults,Non-Veg,South
Fish Pollichathu (Karimeen/Pearl Spot in Banana Leaf),377.0,34.7,11.9,17.9,1.0,446.5,19.8,Recommended,Recommended,Recommended,Recommended,Recommended,Lunch,Adults,Non-Veg,South
Fish Pollichathu (Karimeen/Pearl Spot in Banana Leaf),379.8,35.0,12.0,18.0,1.0,449.8,20.0,Recommended,Recommended,Recommended,Recommended,Recommended,Lunch,Adults,Non-Veg,South
Fish Pollichathu (Karimeen/Pearl Spot in Banana Leaf),376.5,34.7,11.9,17.8,1.0,445.9,19.8,Recommended,Recommended,Recommended,Recommended,Recommended,Lunch,Adults,Non-Veg,South
Fish Pollichathu (Karimeen/Pearl Spot in Banana Leaf),380.2,35.0,12.0,18.0,1.0,450.2,20.0,Recommended,Recommended,Recommended,Recommended,Recommended,Lunch,Adults,Non-Veg,South
Fish Pollichathu (Karimeen/Pearl Spot in Banana Leaf),376.5,34.7,11.9,17.8,1.0,445.8,19.8,Recommended,Recommended,Recommended,Recommended,Recommended,Lunch,Adults,Non-Veg,South
Fish Pollichathu (Karimeen/Pearl Spot in Banana Leaf),378.7,34.9,12.0,17.9,1.0,448.5,19.9,Recommended,Recommended,Recommended,Recommended,Recommended,Lunch,Adults,Non-Veg,South
Fish Pollichathu (Karimeen/Pearl Spot in Banana Leaf),383.5,35.3,12.1,18.2,1.0,454.1,20.2,Recommended,Recommended,Recommended,Recommended,Recommended,Lunch,Adults,Non-Veg,South
Fish Pollichathu (Karimeen/Pearl Spot in Banana Leaf),376.7,34.7,11.9,17.8,1.0,446.1,19.8,Recommended,Recommended,Recommended,Recommended,Recommended,Lunch,Adults,Non-Veg,South
Fish Pollichathu (Karimeen/Pearl Spot in Banana Leaf),381.8,35.2,12.1,18.1,1.0,452.1,20.1,Recommended,Recommended,Recommended,Recommended,Recommended,Lunch,Adults,Non-Veg,South
Fish Pollichathu (Karimeen/Pearl Spot in Banana Leaf),377.2,34.7,11.9,17.9,1.0,446.7,19.9,Recommended,Recommended,Recommended,Recommended,Recommended,Lunch,Adults,Non-Veg,South
Fish Pollichathu (Karimeen/Pearl Spot in Banana Leaf),382.6,35.2,12.1,18.1,1.0,453.1,20.1,Recommended,Recommended,Recommended,Recommended,Recommended,Lunch,Adults,Non-Veg,South
Fish Pollichathu (Karimeen/Pearl Spot in Banana Leaf),376.9,34.7,11.9,17.9,1.0,446.3,19.8,Recommended,Recommended,Recommended,Recommended,Recommended,Lunch,Adults,Non-Veg,South
Fish Pollichathu (Karimeen/Pearl Spot in Banana Leaf),378.3,34.8,11.9,17.9,1.0,448.0,19.9,Recommended,Recommended,Recommended,Recommended,Recommended,Lunch,Adults,Non-Veg,South
Fish Pollichathu (Karimeen/Pearl Spot in Banana Leaf),380.3,35.0,12.0,18.0,1.0,450.4,20.0,Recommended,Recommended,Recommended,Recommended,Recommended,Lunch,Adults,Non-Veg,South
Fish Pollichathu (Karimeen/Pearl Spot in Banana Leaf),381.7,35.2,12.1,18.1,1.0,452.0,20.1,Recommended,Recommended,Recommended,Recommended,Recommended,Lunch,Adults,Non-Veg,South
Fish Pollichathu (Karimeen/Pearl Spot in Banana Leaf),383.3,35.3,12.1,18.2,1.0,453.9,20.2,Recommended,Recommended,Recommended,Recommended,Recommended,Lunch,Adults,Non-Veg,South
Wheat Puttu (1 Pc) w/ Steamed Nendran Banana,350.0,8.0,72.0,4.0,18.0,200.0,55.0,Moderate,Recommended,Recommended,Moderate,Moderate,Breakfast,Adults,Veg,South
Wheat Puttu (1 Pc) w/ Steamed Nendran Banana,351.8,8.0,72.4,4.0,18.1,201.1,55.3,Moderate,Recommended,Recommended,Moderate,Moderate,Breakfast,Adults,Veg,South
Wheat Puttu (1 Pc) w/ Steamed Nendran Banana,352.0,8.0,72.4,4.0,18.1,201.1,55.3,Moderate,Recommended,Recommended,Moderate,Moderate,Breakfast,Adults,Veg,South
Wheat Puttu (1 Pc) w/ Steamed Nendran Banana,350.2,8.0,72.0,4.0,18.0,200.1,55.0,Moderate,Recommended,Recommended,Moderate,Moderate,Breakfast,Adults,Veg,South
Wheat Puttu (1 Pc) w/ Steamed Nendran Banana,352.6,8.1,72.5,4.0,18.1,201.5,55.4,Moderate,Recommended,Recommended,Moderate,Moderate,Breakfast,Adults,Veg,South
Wheat Puttu (1 Pc) w/ Steamed Nendran Banana,349.3,8.0,71.8,4.0,18.0,199.6,54.9,Moderate,Recommended,Recommended,Moderate,Moderate,Breakfast,Adults,Veg,South
Wheat Puttu (1 Pc) w/ Steamed Nendran Banana,352.4,8.1,72.5,4.0,18.1,201.4,55.4,Moderate,Recommended,Recommended,Moderate,Moderate,Breakfast,Adults,Veg,South
Wheat Puttu (1 Pc) w/ Steamed Nendran Banana,351.1,8.0,72.2,4.0,18.1,200.6,55.2,Moderate,Recommended,Recommended,Moderate,Moderate,Breakfast,Adults,Veg,South
Wheat Puttu (1 Pc) w/ Steamed Nendran Banana,352.3,8.1,72.5,4.0,18.1,201.3,55.4,Moderate,Recommended,Recommended,Moderate,Moderate,Breakfast,Adults,Veg,South
Wheat Puttu (1 Pc) w/ Steamed Nendran Banana,348.9,8.0,71.8,4.0,17.9,199.4,54.8,Moderate,Recommended,Recommended,Moderate,Moderate,Breakfast,Adults,Veg,South
Wheat Puttu (1 Pc) w/ Steamed Nendran Banana,347.3,7.9,71.4,4.0,17.9,198.4,54.6,Moderate,Recommended,Recommended,Moderate,Moderate,Breakfast,Adults,Veg,South
Wheat Puttu (1 Pc) w/ Steamed Nendran Banana,353.4,8.1,72.7,4.0,18.2,201.9,55.5,Moderate,Recommended,Recommended,Moderate,Moderate,Breakfast,Adults,Veg,South
Wheat Puttu (1 Pc) w/ Steamed Nendran Banana,352.2,8.0,72.4,4.0,18.1,201.2,55.3,Moderate,Recommended,Recommended,Moderate,Moderate,Breakfast,Adults,Veg,South
Wheat Puttu (1 Pc) w/ Steamed Nendran Banana,347.6,7.9,71.5,4.0,17.9,198.6,54.6,Moderate,Recommended,Recommended,Moderate,Moderate,Breakfast,Adults,Veg,South
Wheat Puttu (1 Pc) w/ Steamed Nendran Banana,350.0,8.0,72.0,4.0,18.0,200.0,55.0,Moderate,Recommended,Recommended,Moderate,Moderate,Breakfast,Adults,Veg,South
Wheat Puttu (1 Pc) w/ Steamed Nendran Banana,353.3,8.1,72.7,4.0,18.2,201.9,55.5,Moderate,Recommended,Recommended,Moderate,Moderate,Breakfast,Adults,Veg,South
Wheat Puttu (1 Pc) w/ Steamed Nendran Banana,350.1,8.0,72.0,4.0,18.0,200.1,55.0,Moderate,Recommended,Recommended,Moderate,Moderate,Breakfast,Adults,Veg,South
Wheat Puttu (1 Pc) w/ Steamed Nendran Banana,349.6,8.0,71.9,4.0,18.0,199.7,54.9,Moderate,Recommended,Recommended,Moderate,Moderate,Breakfast,Adults,Veg,South
Wheat Puttu (1 Pc) w/ Steamed Nendran Banana,351.1,8.0,72.2,4.0,18.1,200.6,55.2,Moderate,Recommended,Recommended,Moderate,Moderate,Breakfast,Adults,Veg,South
Wheat Puttu (1 Pc) w/ Steamed Nendran Banana,349.4,8.0,71.9,4.0,18.0,199.7,54.9,Moderate,Recommended,Recommended,Moderate,Moderate,Breakfast,Adults,Veg,South
Wheat Puttu (1 Pc) w/ Steamed Nendran Banana,347.4,7.9,71.5,4.0,17.9,198.5,54.6,Moderate,Recommended,Recommended,Moderate,Moderate,Breakfast,Adults,Veg,South
Nurukku Gothambu (Broken Wheat) Upma w/ Veggies,320.0,10.0,55.0,8.0,1.0,350.0,45.0,Recommended,Recommended,Recommended,Recommended,Recommended,Breakfast,Seniors,Veg,South
Nurukku Gothambu (Broken Wheat) Upma w/ Veggies,321.9,10.1,55.3,8.0,1.0,352.1,45.3,Recommended,Recommended,Recommended,Recommended,Recommended,Breakfast,Seniors,Veg,South
Nurukku Gothambu (Broken Wheat) Upma w/ Veggies,319.1,10.0,54.8,8.0,1.0,349.0,44.9,Recommended,Recommended,Recommended,Recommended,Recommended,Breakfast,Seniors,Veg,South
Nurukku Gothambu (Broken Wheat) Upma w/ Veggies,322.5,10.1,55.4,8.1,1.0,352.8,45.4,Recommended,Recommended,Recommended,Recommended,Recommended,Breakfast,Seniors,Veg,South
Nurukku Gothambu (Broken Wheat) Upma w/ Veggies,317.5,9.9,54.6,7.9,1.0,347.2,44.6,Recommended,Recommended,Recommended,Recommended,Recommended,Breakfast,Seniors,Veg,South
Nurukku Gothambu (Broken Wheat) Upma w/ Veggies,318.6,10.0,54.8,8.0,1.0,348.5,44.8,Recommended,Recommended,Recommended,Recommended,Recommended,Breakfast,Seniors,Veg,South
Nurukku Gothambu (Broken Wheat) Upma w/ Veggies,321.2,10.0,55.2,8.0,1.0,351.3,45.2,Recommended,Recommended,Recommended,Recommended,Recommended,Breakfast,Seniors,Veg,South
Nurukku Gothambu (Broken Wheat) Upma w/ Veggies,320.2,10.0,55.0,8.0,1.0,350.2,45.0,Recommended,Recommended,Recommended,Recommended,Recommended,Breakfast,Seniors,Veg,South
Nurukku Gothambu (Broken Wheat) Upma w/ Veggies,316.8,9.9,54.5,7.9,1.0,346.5,44.6,Recommended,Recommended,Recommended,Recommended,Recommended,Breakfast,Seniors,Veg,South
Nurukku Gothambu (Broken Wheat) Upma w/ Veggies,317.3,9.9,54.5,7.9,1.0,347.1,44.6,Recommended,Recommended,Recommended,Recommended,Recommended,Breakfast,Seniors,Veg,South
Nurukku Gothambu (Broken Wheat) Upma w/ Veggies,321.8,10.1,55.3,8.0,1.0,352.0,45.3,Recommended,Recommended,Recommended,Recommended,Recommended,Breakfast,Seniors,Veg,South
Nurukku Gothambu (Broken Wheat) Upma w/ Veggies,318.6,10.0,54.8,8.0,1.0,348.4,44.8,Recommended,Recommended,Recommended,Recommended,Recommended,Breakfast,Seniors,Veg,South
Nurukku Gothambu (Broken Wheat) Upma w/ Veggies,317.1,9.9,54.5,7.9,1.0,346.9,44.6,Recommended,Recommended,Recommended,Recommended,Recommended,Breakfast,Seniors,Veg,South
Nurukku Gothambu (Broken Wheat) Upma w/ Veggies,320.7,10.0,55.1,8.0,1.0,350.8,45.1,Recommended,Recommended,Recommended,Recommended,Recommended,Breakfast,Seniors,Veg,South
Nurukku Gothambu (Broken Wheat) Upma w/ Veggies,321.4,10.0,55.2,8.0,1.0,351.5,45.2,Recommended,Recommended,Recommended,Recommended,Recommended,Breakfast,Seniors,Veg,South
Nurukku Gothambu (Broken Wheat) Upma w/ Veggies,318.6,10.0,54.8,8.0,1.0,348.5,44.8,Recommended,Recommended,Recommended,Recommended,Recommended,Breakfast,Seniors,Veg,South
Nurukku Gothambu (Broken Wheat) Upma w/ Veggies,322.8,10.1,55.5,8.1,1.0,353.1,45.4,Recommended,Recommended,Recommended,Recommended,Recommended,Breakfast,Seniors,Veg,South
Nurukku Gothambu (Broken Wheat) Upma w/ Veggies,321.4,10.0,55.2,8.0,1.0,351.6,45.2,Recommended,Recommended,Recommended,Recommended,Recommended,Breakfast,Seniors,Veg,South
Nurukku Gothambu (Broken Wheat) Upma w/ Veggies,321.6,10.0,55.3,8.0,1.0,351.7,45.2,Recommended,Recommended,Recommended,Recommended,Recommended,Breakfast,Seniors,Veg,South
Nurukku Gothambu (Broken Wheat) Upma w/ Veggies,318.8,10.0,54.8,8.0,1.0,348.7,44.8,Recommended,Recommended,Recommended,Recommended,Recommended,Breakfast,Seniors,Veg,South
Nurukku Gothambu (Broken Wheat) Upma w/ Veggies,318.0,9.9,54.6,7.9,1.0,347.8,44.7,Recommended,Recommended,Recommended,Recommended,Recommended,Breakfast,Seniors,Veg,South
Neer Dosa (3 pcs) w/ Onion Tomato Chutney,300.0,6.0,58.0,6.0,1.0,400.0,50.0,Recommended,Recommended,Recommended,Recommended,Recommended,Breakfast,All,Veg,South
Neer Dosa (3 pcs) w/ Onion Tomato Chutney,300.1,6.0,58.0,6.0,1.0,400.1,50.0,Recommended,Recommended,Recommended,Recommended,Recommended,Breakfast,All,Veg,South
Neer Dosa (3 pcs) w/ Onion Tomato Chutney,300.5,6.0,58.1,6.0,1.0,400.7,50.1,Recommended,Recommended,Recommended,Recommended,Recommended,Breakfast,All,Veg,South
Neer Dosa (3 pcs) w/ Onion Tomato Chutney,301.2,6.0,58.2,6.0,1.0,401.6,50.2,Recommended,Recommended,Recommended,Recommended,Recommended,Breakfast,All,Veg,South
Neer Dosa (3 pcs) w/ Onion Tomato Chutney,297.1,5.9,57.4,5.9,1.0,396.1,49.5,Recommended,Recommended,Recommended,Recommended,Recommended,Breakfast,All,Veg,South
Neer Dosa (3 pcs) w/ Onion Tomato Chutney,299.2,6.0,57.9,6.0,1.0,399.0,49.9,Recommended,Recommended,Recommended,Recommended,Recommended,Breakfast,All,Veg,South
Neer Dosa (3 pcs) w/ Onion Tomato Chutney,297.9,6.0,57.6,6.0,1.0,397.2,49.6,Recommended,Recommended,Recommended,Recommended,Recommended,Breakfast,All,Veg,South
Neer Dosa (3 pcs) w/ Onion Tomato Chutney,300.8,6.0,58.2,6.0,1.0,401.1,50.1,Recommended,Recommended,Recommended,Recommended,Recommended,Breakfast,All,Veg,South
Neer Dosa (3 pcs) w/ Onion Tomato Chutney,302.2,6.0,58.4,6.0,1.0,402.9,50.4,Recommended,Recommended,Recommended,Recommended,Recommended,Breakfast,All,Veg,South
Neer Dosa (3 pcs) w/ Onion Tomato Chutney,299.6,6.0,57.9,6.0,1.0,399.4,49.9,Recommended,Recommended,Recommended,Recommended,Recommended,Breakfast,All,Veg,South
Neer Dosa (3 pcs) w/ Onion Tomato Chutney,302.5,6.1,58.5,6.1,1.0,403.4,50.4,Recommended,Recommended,Recommended,Recommended,Recommended,Breakfast,All,Veg,South
Neer Dosa (3 pcs) w/ Onion Tomato Chutney,298.3,6.0,57.7,6.0,1.0,397.7,49.7,Recommended,Recommended,Recommended,Recommended,Recommended,Breakfast,All,Veg,South
Neer Dosa (3 pcs) w/ Onion Tomato Chutney,300.6,6.0,58.1,6.0,1.0,400.8,50.1,Recommended,Recommended,Recommended,Recommended,Recommended,Breakfast,All,Veg,South
Neer Dosa (3 pcs) w/ Onion Tomato Chutney,299.1,6.0,57.8,6.0,1.0,398.8,49.9,Recommended,Recommended,Recommended,Recommended,Recommended,Breakfast,All,Veg,South
Neer Dosa (3 pcs) w/ Onion Tomato Chutney,300.3,6.0,58.1,6.0,1.0,400.4,50.0,Recommended,Recommended,Recommended,Recommended,Recommended,Breakfast,All,Veg,South
Neer Dosa (3 pcs) w/ Onion Tomato Chutney,297.1,5.9,57.4,5.9,1.0,396.1,49.5,Recommended,Recommended,Recommended,Recommended,Recommended,Breakfast,All,Veg,South
Neer Dosa (3 pcs) w/ Onion Tomato Chutney,300.3,6.0,58.1,6.0,1.0,400.4,50.1,Recommended,Recommended,Recommended,Recommended,Recommended,Breakfast,All,Veg,South
Neer Dosa (3 pcs) w/ Onion Tomato Chutney,297.9,6.0,57.6,6.0,1.0,397.3,49.7,Recommended,Recommended,Recommended,Recommended,Recommended,Breakfast,All,Veg,South
Neer Dosa (3 pcs) w/ Onion Tomato Chutney,298.2,6.0,57.7,6.0,1.0,397.6,49.7,Recommended,Recommended,Recommended,Recommended,Recommended,Breakfast,All,Veg,South
Neer Dosa (3 pcs) w/ Onion Tomato Chutney,299.0,6.0,57.8,6.0,1.0,398.6,49.8,Recommended,Recommended,Recommended,Recommended,Recommended,Breakfast,All,Veg,South
Neer Dosa (3 pcs) w/ Onion Tomato Chutney,302.5,6.0,58.5,6.0,1.0,403.3,50.4,Recommended,Recommended,Recommended,Recommended,Recommended,Breakfast,All,Veg,South
Meen Peera (Small Fish w/ Coconut & Kudampuli) & Rice,450.0,30.0,50.0,14.0,0.0,450.0,45.0,Recommended,Recommended,Recommended,Recommended,Recommended,Lunch,Adults,Non-Veg,South
Meen Peera (Small Fish w/ Coconut & Kudampuli) & Rice,451.7,30.1,50.2,14.1,0.0,451.7,45.2,Recommended,Recommended,Recommended,Recommended,Recommended,Lunch,Adults,Non-Veg,South
Meen Peera (Small Fish w/ Coconut & Kudampuli) & Rice,454.3,30.3,50.5,14.1,0.0,454.3,45.4,Recommended,Recommended,Recommended,Recommended,Recommended,Lunch,Adults,Non-Veg,South
Meen Peera (Small Fish w/ Coconut & Kudampuli) & Rice,452.6,30.2,50.3,14.1,0.0,452.6,45.3,Recommended,Recommended,Recommended,Recommended,Recommended,Lunch,Adults,Non-Veg,South
Meen Peera (Small Fish w/ Coconut & Kudampuli) & Rice,448.3,29.9,49.8,13.9,0.0,448.3,44.8,Recommended,Recommended,Recommended,Recommended,Recommended,Lunch,Adults,Non-Veg,South
Meen Peera (Small Fish w/ Coconut & Kudampuli) & Rice,453.4,30.2,50.4,14.1,0.0,453.4,45.3,Recommended,Recommended,Recommended,Recommended,Recommended,Lunch,Adults,Non-Veg,South
Meen Peera (Small Fish w/ Coconut & Kudampuli) & Rice,446.8,29.8,49.6,13.9,0.0,446.8,44.7,Recommended,Recommended,Recommended,Recommended,Recommended,Lunch,Adults,Non-Veg,South
Meen Peera (Small Fish w/ Coconut & Kudampuli) & Rice,453.7,30.2,50.4,14.1,0.0,453.7,45.4,Recommended,Recommended,Recommended,Recommended,Recommended,Lunch,Adults,Non-Veg,South
Meen Peera (Small Fish w/ Coconut & Kudampuli) & Rice,450.4,30.0,50.0,14.0,0.0,450.4,45.0,Recommended,Recommended,Recommended,Recommended,Recommended,Lunch,Adults,Non-Veg,South
Meen Peera (Small Fish w/ Coconut & Kudampuli) & Rice,454.3,30.3,50.5,14.1,0.0,454.3,45.4,Recommended,Recommended,Recommended,Recommended,Recommended,Lunch,Adults,Non-Veg,South
Meen Peera (Small Fish w/ Coconut & Kudampuli) & Rice,445.9,29.7,49.5,13.9,0.0,445.9,44.6,Recommended,Recommended,Recommended,Recommended,Recommended,Lunch,Adults,Non-Veg,South
Meen Peera (Small Fish w/ Coconut & Kudampuli) & Rice,451.3,30.1,50.1,14.0,0.0,451.3,45.1,Recommended,Recommended,Recommended,Recommended,Recommended,Lunch,Adults,Non-Veg,South
Meen Peera (Small Fish w/ Coconut & Kudampuli) & Rice,449.3,30.0,49.9,14.0,0.0,449.3,44.9,Recommended,Recommended,Recommended,Recommended,Recommended,Lunch,Adults,Non-Veg,South
Meen Peera (Small Fish w/ Coconut & Kudampuli) & Rice,445.8,29.7,49.5,13.9,0.0,445.8,44.6,Recommended,Recommended,Recommended,Recommended,Recommended,Lunch,Adults,Non-Veg,South
Meen Peera (Small Fish w/ Coconut & Kudampuli) & Rice,447.4,29.8,49.7,13.9,0.0,447.4,44.7,Recommended,Recommended,Recommended,Recommended,Recommended,Lunch,Adults,Non-Veg,South
Meen Peera (Small Fish w/ Coconut & Kudampuli) & Rice,454.1,30.3,50.5,14.1,0.0,454.1,45.4,Recommended,Recommended,Recommended,Recommended,Recommended,Lunch,Adults,Non-Veg,South
Meen Peera (Small Fish w/ Coconut & Kudampuli) & Rice,448.4,29.9,49.8,13.9,0.0,448.4,44.8,Recommended,Recommended,Recommended,Recommended,Recommended,Lunch,Adults,Non-Veg,South
Meen Peera (Small Fish w/ Coconut & Kudampuli) & Rice,454.1,30.3,50.5,14.1,0.0,454.1,45.4,Recommended,Recommended,Recommended,Recommended,Recommended,Lunch,Adults,Non-Veg,South
Meen Peera (Small Fish w/ Coconut & Kudampuli) & Rice,445.7,29.7,49.5,13.9,0.0,445.7,44.6,Recommended,Recommended,Recommended,Recommended,Recommended,Lunch,Adults,Non-Veg,South
Meen Peera (Small Fish w/ Coconut & Kudampuli) & Rice,448.4,29.9,49.8,13.9,0.0,448.4,44.8,Recommended,Recommended,Recommended,Recommended,Recommended,Lunch,Adults,Non-Veg,South
Meen Peera (Small Fish w/ Coconut & Kudampuli) & Rice,453.1,30.2,50.3,14.1,0.0,453.1,45.3,Recommended,Recommended,Recommended,Recommended,Recommended,Lunch,Adults,Non-Veg,South
Olan (Ash Gourd & Cowpeas in Coconut Milk) w/ Rice,400.0,12.0,60.0,14.0,2.0,350.0,50.0,Recommended,Recommended,Recommended,Recommended,Recommended,Lunch,Seniors,Veg,South
Olan (Ash Gourd & Cowpeas in Coconut Milk) w/ Rice,398.6,12.0,59.8,14.0,2.0,348.8,49.8,Recommended,Recommended,Recommended,Recommended,Recommended,Lunch,Seniors,Veg,South
Olan (Ash Gourd & Cowpeas in Coconut Milk) w/ Rice,402.0,12.1,60.3,14.1,2.0,351.8,50.3,Recommended,Recommended,Recommended,Recommended,Recommended,Lunch,Seniors,Veg,South
Olan (Ash Gourd & Cowpeas in Coconut Milk) w/ Rice,403.4,12.1,60.5,14.1,2.0,353.0,50.4,Recommended,Recommended,Recommended,Recommended,Recommended,Lunch,Seniors,Veg,South
Olan (Ash Gourd & Cowpeas in Coconut Milk) w/ Rice,404.0,12.1,60.6,14.1,2.0,353.5,50.5,Recommended,Recommended,Recommended,Recommended,Recommended,Lunch,Seniors,Veg,South
Olan (Ash Gourd & Cowpeas in Coconut Milk) w/ Rice,400.2,12.0,60.0,14.0,2.0,350.2,50.0,Recommended,Recommended,Recommended,Recommended,Recommended,Lunch,Seniors,Veg,South
Olan (Ash Gourd & Cowpeas in Coconut Milk) w/ Rice,402.2,12.1,60.3,14.1,2.0,351.9,50.3,Recommended,Recommended,Recommended,Recommended,Recommended,Lunch,Seniors,Veg,South
Olan (Ash Gourd & Cowpeas in Coconut Milk) w/ Rice,396.4,11.9,59.5,13.9,2.0,346.8,49.5,Recommended,Recommended,Recommended,Recommended,Recommended,Lunch,Seniors,Veg,South
Olan (Ash Gourd & Cowpeas in Coconut Milk) w/ Rice,400.4,12.0,60.1,14.0,2.0,350.4,50.1,Recommended,Recommended,Recommended,Recommended,Recommended,Lunch,Seniors,Veg,South
Olan (Ash Gourd & Cowpeas in Coconut Milk) w/ Rice,403.5,12.1,60.5,14.1,2.0,353.1,50.4,Recommended,Recommended,Recommended,Recommended,Recommended,Lunch,Seniors,Veg,South
Olan (Ash Gourd & Cowpeas in Coconut Milk) w/ Rice,401.6,12.0,60.2,14.1,2.0,351.4,50.2,Recommended,Recommended,Recommended,Recommended,Recommended,Lunch,Seniors,Veg,South
Olan (Ash Gourd & Cowpeas in Coconut Milk) w/ Rice,402.2,12.1,60.3,14.1,2.0,352.0,50.3,Recommended,Recommended,Recommended,Recommended,Recommended,Lunch,Seniors,Veg,South
Olan (Ash Gourd & Cowpeas in Coconut Milk) w/ Rice,397.2,11.9,59.6,13.9,2.0,347.5,49.6,Recommended,Recommended,Recommended,Recommended,Recommended,Lunch,Seniors,Veg,South
Olan (Ash Gourd & Cowpeas in Coconut Milk) w/ Rice,398.0,11.9,59.7,13.9,2.0,348.2,49.7,Recommended,Recommended,Recommended,Recommended,Recommended,Lunch,Seniors,Veg,South
Olan (Ash Gourd & Cowpeas in Coconut Milk) w/ Rice,402.3,12.1,60.3,14.1,2.0,352.0,50.3,Recommended,Recommended,Recommended,Recommended,Recommended,Lunch,Seniors,Veg,South
Olan (Ash Gourd & Cowpeas in Coconut Milk) w/ Rice,397.0,11.9,59.6,13.9,2.0,347.4,49.6,Recommended,Recommended,Recommended,Recommended,Recommended,Lunch,Seniors,Veg,South
Olan (Ash Gourd & Cowpeas in Coconut Milk) w/ Rice,398.6,12.0,59.8,14.0,2.0,348.8,49.8,Recommended,Recommended,Recommended,Recommended,Recommended,Lunch,Seniors,Veg,South
Olan (Ash Gourd & Cowpeas in Coconut Milk) w/ Rice,396.4,11.9,59.5,13.9,2.0,346.9,49.6,Recommended,Recommended,Recommended,Recommended,Recommended,Lunch,Seniors,Veg,South
Olan (Ash Gourd & Cowpeas in Coconut Milk) w/ Rice,400.6,12.0,60.1,14.0,2.0,350.5,50.1,Recommended,Recommended,Recommended,Recommended,Recommended,Lunch,Seniors,Veg,South
